"iso3","year","type","l","headcount","pop","p"
"FRA",2012,3,1,0.000714699,63561798,45427.553468802
"FRA",2012,3,1.5,0.000714699,63561798,45427.553468802
"FRA",2012,3,2.5,0.000925399,63561798,58820.024307402
"FRA",2012,3,4,0.0576693,63561798,3665564.3974014
"FRA",2012,3,4.5,0.0014898,63561798,94694.3666604
"FRA",2012,3,5,0.0015823,63561798,100573.8329754
"FRA",2012,3,5.5,0.0021875,63561798,139041.433125
"FRA",2012,3,6,0.0025595,63561798,162686.421981
"FRA",2012,3,6.5,0.0030273,63561798,192420.6310854
"FRA",2012,3,7.5,0.00443849,63561798,282118.40480502
"FRA",2012,3,8,0.00484739,63561798,308108.82400722
"FRA",2012,3,8.5,0.00526449,63561798,334620.44995302
"FRA",2012,3,9,0.0025595,63561798,162686.421981
"FRA",2012,3,9.5,0.00837619,63561798,532405.69678962
"FRA",2012,3,10.5,0.0015823,63561798,100573.8329754
"FRA",2012,3,11,0.0116938,63561798,743278.9534524
"FRA",2012,3,11.5,0.0132243,63561798,840560.2852914
"FRA",2012,3,13,0.0175595,63561798,1116113.391981
"FRA",2012,3,13.5,0.0199781,63561798,1269843.9566238
"FRA",2012,3,14.5,0.0265293,63561798,1686250.0076814
"FRA",2012,3,15.5,0.0352083,63561798,2237902.8525234
"FRA",2012,3,16,0.0382487,63561798,2431156.1431626
"FRA",2012,3,16.5,0.0424881,63561798,2700620.0296038
"FRA",2012,3,17,0.046576,63561798,2960454.303648
"FRA",2012,3,17.5,0.0527204,63561798,3351003.4152792
"FRA",2012,3,18,0.0576693,63561798,3665564.3974014
"FSM",2000,2,0.5,0.173909,107430,18683.04387
"FSM",2000,2,1,0.317453,107430,34103.97579
"FSM",2000,2,2,0.521657,107430,56041.61151
"FSM",2000,2,2.5,0.596075,107430,64036.33725
"FSM",2000,2,3,0.656728,107430,70552.28904
"FSM",2000,2,3.5,0.704859,107430,75723.00237
"FSM",2000,2,4,0.744262,107430,79956.06666
"FSM",2000,2,4.5,0.777243,107430,83499.21549
"FSM",2000,2,5,0.802403,107430,86202.15429
"FSM",2000,2,5.5,0.917452,107430,98561.86836
"FSM",2000,2,6,0.844602,107430,90735.59286
"FSM",2000,2,7.5,0.889861,107430,95597.76723
"FSM",2000,2,8,0.900384,107430,96728.25312
"FSM",2000,2,8.5,0.908437,107430,97593.38691
"FSM",2000,2,9,0.917452,107430,98561.86836
"FSM",2000,2,9.5,0.97868,107430,105139.5924
"FSM",2000,2,10,0.930363,107430,99948.89709
"FSM",2000,2,10.5,0.935625,107430,100514.19375
"FSM",2000,2,11,0.941356,107430,101129.87508
"FSM",2000,2,13,0.956649,107430,102772.80207
"FSM",2000,2,13.5,0.960021,107430,103135.05603
"FSM",2000,2,14,0.962573,107430,103409.21739
"FSM",2000,2,14.5,0.964798,107430,103648.24914
"FSM",2000,2,15.5,0.970229,107430,104231.70147
"FSM",2000,2,16,0.972621,107430,104488.67403
"FSM",2000,2,17,0.975781,107430,104828.15283
"FSM",2000,2,17.5,0.977008,107430,104959.96944
"FSM",2000,2,18,0.97868,107430,105139.5924
"GAB",2005,3,1,0.00831718,1377777,11459.21930886
"GAB",2005,3,1.5,0.0362837,1377777,49990.8473349
"GAB",2005,3,2,0.0891096,1377777,122773.1573592
"GAB",2005,3,2.5,0.157043,1377777,216370.233411
"GAB",2005,3,3,0.228816,1377777,315257.422032
"GAB",2005,3,4,0.378711,1377777,521779.305447
"GAB",2005,3,5,0.509955,1377777,702604.270035
"GAB",2005,3,5.5,0.560592,1377777,772370.763984
"GAB",2005,3,6,0.818038,1377777,1127073.941526
"GAB",2005,3,7,0.687183,1377777,946784.932191
"GAB",2005,3,7.5,0.720725,1377777,992998.328325
"GAB",2005,3,8.5,0.848247,1377777,1168695.206919
"GAB",2005,3,9,0.799498,1377777,1101529.955946
"GAB",2005,3,9.5,0.818038,1377777,1127073.941526
"GAB",2005,3,10,0.835061,1377777,1150527.839397
"GAB",2005,3,10.5,0.799498,1377777,1101529.955946
"GAB",2005,3,11,0.861766,1377777,1187321.374182
"GAB",2005,3,11.5,0.87225,1377777,1201765.98825
"GAB",2005,3,12,0.879715,1377777,1212051.093555
"GAB",2005,3,12.5,0.889995,1377777,1226214.641115
"GAB",2005,3,13,0.897457,1377777,1236495.613089
"GAB",2005,3,13.5,0.903816,1377777,1245256.897032
"GAB",2005,3,14.5,0.919902,1377777,1267419.817854
"GAB",2005,3,15,0.929102,1377777,1280095.366254
"GAB",2005,3,15.5,0.929102,1377777,1280095.366254
"GAB",2005,3,16,0.933763,1377777,1286517.184851
"GAB",2005,3,17,0.942258,1377777,1298221.400466
"GAB",2005,3,17.5,0.946252,1377777,1303724.241804
"GAB",2005,3,18,0.95018,1377777,1309136.14986
"GBR",2012,3,1.5,0.0104897,63573766,666869.7332102
"GBR",2012,3,2,0.00456851,63573766,290437.38570866
"GBR",2012,3,3,0.00535494,63573766,340433.70250404
"GBR",2012,3,4,0.00597277,63573766,379711.48235182
"GBR",2012,3,4.5,0.0064866,63573766,412377.5905356
"GBR",2012,3,5,0.0066705,63573766,424068.806103
"GBR",2012,3,5.5,0.00841348,63573766,534876.60876568
"GBR",2012,3,6,0.0140753,63573766,894819.8285798
"GBR",2012,3,6.5,0.00976034,63573766,620501.57124044
"GBR",2012,3,7,0.0104897,63573766,666869.7332102
"GBR",2012,3,7.5,0.0120975,63573766,769083.634185
"GBR",2012,3,8,0.0127665,63573766,811614.483639
"GBR",2012,3,8.5,0.0140753,63573766,894819.8285798
"GBR",2012,3,9,0.0143575,63573766,912760.345345
"GBR",2012,3,10.5,0.0212716,63573766,1352315.7208456
"GBR",2012,3,11,0.022385,63573766,1423098.75191
"GBR",2012,3,12,0.030059,63573766,1910963.832194
"GBR",2012,3,12.5,0.0330238,63573766,2099447.3336308
"GBR",2012,3,13.5,0.030059,63573766,1910963.832194
"GBR",2012,3,14,0.047909,63573766,3045755.555294
"GBR",2012,3,15,0.0140753,63573766,894819.8285798
"GBR",2012,3,15.5,0.0066705,63573766,424068.806103
"GBR",2012,3,16,0.0681982,63573766,4335616.4084212
"GBR",2012,3,16.5,0.0753801,63573766,4792196.8384566
"GBR",2012,3,17,0.0856538,63573766,5445334.6382108
"GBR",2012,3,18,0.0064866,63573766,412377.5905356
"GEO",2013,3,1,0.0235568,4082727,96175.9833936
"GEO",2013,3,1.5,0.0669277,4082727,273247.5278379
"GEO",2013,3,2,0.128746,4082727,525634.770342
"GEO",2013,3,2.5,0.199001,4082727,812466.755727
"GEO",2013,3,3,0.269806,4082727,1101544.240962
"GEO",2013,3,3.5,0.343648,4082727,1403020.968096
"GEO",2013,3,4,0.418292,4082727,1707772.042284
"GEO",2013,3,4.5,0.480896,4082727,1963367.083392
"GEO",2013,3,5,0.540042,4082727,2204844.054534
"GEO",2013,3,5.5,0.589628,4082727,2407290.155556
"GEO",2013,3,7,0.71487,4082727,2918619.05049
"GEO",2013,3,7.5,0.821483,4082727,3353890.824141
"GEO",2013,3,8,0.776845,4082727,3171646.056315
"GEO",2013,3,8.5,0.876137,4082727,3577028.185599
"GEO",2013,3,9,0.821483,4082727,3353890.824141
"GEO",2013,3,10,0.859957,4082727,3510969.662739
"GEO",2013,3,10.5,0.876137,4082727,3577028.185599
"GEO",2013,3,11,0.889233,4082727,3630495.578391
"GEO",2013,3,12,0.909225,4082727,3712117.456575
"GEO",2013,3,12.5,0.918123,4082727,3748445.561421
"GEO",2013,3,13,0.925359,4082727,3777988.173993
"GEO",2013,3,14.5,0.945896,4082727,3861835.138392
"GEO",2013,3,15.5,0.95486,4082727,3898432.70322
"GEO",2013,3,16,0.959055,4082727,3915559.742985
"GEO",2013,3,16.5,0.961491,4082727,3925505.265957
"GEO",2013,3,17.5,0.966273,4082727,3945028.866471
"GHA",2006,3,1.5,0.163439,21951891,3587795.113149
"GHA",2006,3,2,0.272289,21951891,5977258.448499
"GHA",2006,3,2.5,0.377255,21951891,8281460.639205
"GHA",2006,3,3,0.471304,21951891,10346014.035864
"GHA",2006,3,3.5,0.5633,21951891,12365500.2003
"GHA",2006,3,4,0.630182,21951891,13833686.574162
"GHA",2006,3,4.5,0.689406,21951891,15133765.366746
"GHA",2006,3,5,0.738133,21951891,16203415.159503
"GHA",2006,3,6,0.809113,21951891,17761560.382683
"GHA",2006,3,6.5,0.962462,21951891,21127860.915642
"GHA",2006,3,7,0.861376,21951891,18908832.062016
"GHA",2006,3,8,0.892575,21951891,19593709.109325
"GHA",2006,3,8.5,0.907043,21951891,19911309.068313
"GHA",2006,3,9.5,0.925092,21951891,20307518.748972
"GHA",2006,3,10,0.932125,21951891,20461906.398375
"GHA",2006,3,10.5,0.940089,21951891,20636731.258299
"GHA",2006,3,11,0.947549,21951891,20800492.365159
"GHA",2006,3,12.5,0.959322,21951891,21058931.977902
"GHA",2006,3,13,0.962462,21951891,21127860.915642
"GHA",2006,3,13.5,0.965563,21951891,21195933.729633
"GHA",2006,3,14.5,0.971,21951891,21315286.161
"GHA",2006,3,15,0.972911,21951891,21357236.224701
"GHA",2006,3,15.5,0.975096,21951891,21405201.106536
"GHA",2006,3,16,0.976939,21951891,21445658.441649
"GHA",2006,3,17,0.981819,21951891,21552783.669729
"GHA",2006,3,17.5,0.982731,21951891,21572803.794321
"GHA",2006,3,18,0.984026,21951891,21601231.493166
"GIN",2012,3,0.5,0.00529431,11628767,61566.29741577
"GIN",2012,3,1,0.0645936,11628767,751143.9240912
"GIN",2012,3,1.5,0.211987,11628767,2465147.430029
"GIN",2012,3,2,0.391365,11628767,4551092.396955
"GIN",2012,3,2.5,0.545458,11628767,6343003.990286
"GIN",2012,3,3,0.66484,11628767,7731269.45228
"GIN",2012,3,3.5,0.753452,11628767,8761717.753684
"GIN",2012,3,4,0.821301,11628767,9550717.965867
"GIN",2012,3,4.5,0.865688,11628767,10066884.046696
"GIN",2012,3,6,0.939531,11628767,10925587.088277
"GIN",2012,3,6.5,0.952438,11628767,11075679.583946
"GIN",2012,3,7,0.963312,11628767,11202130.796304
"GIN",2012,3,7.5,0.969637,11628767,11275682.747579
"GIN",2012,3,8,0.963312,11628767,11202130.796304
"GIN",2012,3,8.5,0.978781,11628767,11382016.193027
"GIN",2012,3,9,0.982422,11628767,11424356.533674
"GIN",2012,3,10,0.753452,11628767,8761717.753684
"GIN",2012,3,10.5,0.989406,11628767,11505571.842402
"GIN",2012,3,11,0.990641,11628767,11519933.369647
"GIN",2012,3,11.5,0.0645936,11628767,751143.9240912
"GIN",2012,3,12,0.993034,11628767,11547761.009078
"GIN",2012,3,12.5,0.997109,11628767,11595148.234603
"GIN",2012,3,15,0.995494,11628767,11576367.775898
"GIN",2012,3,15.5,0.996159,11628767,11584100.905953
"GIN",2012,3,16,0.996455,11628767,11587543.020985
"GIN",2012,3,17,0.997109,11628767,11595148.234603
"GIN",2012,3,17.5,0.99734,11628767,11597834.47978
"GIN",2012,3,18,0.997396,11628767,11598485.690732
"GMB",2003,3,2,0.487342,1350345,658079.83299
"GMB",2003,3,2.5,0.58717,1350345,792882.07365
"GMB",2003,3,3,0.666941,1350345,900600.444645
"GMB",2003,3,3.5,0.732475,1350345,989093.953875
"GMB",2003,3,4,0.778572,1350345,1051340.80734
"GMB",2003,3,4.5,0.82056,1350345,1108039.0932
"GMB",2003,3,5,0.851351,1350345,1149617.566095
"GMB",2003,3,5.5,0.905495,1350345,1222730.645775
"GMB",2003,3,6,0.905495,1350345,1222730.645775
"GMB",2003,3,6.5,0.905495,1350345,1222730.645775
"GMB",2003,3,7,0.976914,1350345,1319170.93533
"GMB",2003,3,7.5,0.928702,1350345,1254068.10219
"GMB",2003,3,8,0.936716,1350345,1264889.76702
"GMB",2003,3,8.5,0.946494,1350345,1278093.44043
"GMB",2003,3,9,0.487342,1350345,658079.83299
"GMB",2003,3,9.5,0.957386,1350345,1292801.39817
"GMB",2003,3,12,0.972806,1350345,1313623.71807
"GMB",2003,3,12.5,0.976914,1350345,1319170.93533
"GMB",2003,3,13,0.979628,1350345,1322835.77166
"GMB",2003,3,13.5,0.982293,1350345,1326434.441085
"GMB",2003,3,14,0.983153,1350345,1327595.737785
"GMB",2003,3,14.5,0.984862,1350345,1329903.47739
"GMB",2003,3,15,0.983153,1350345,1327595.737785
"GMB",2003,3,15.5,0.987349,1350345,1333261.785405
"GMB",2003,3,16,0.989585,1350345,1336281.156825
"GMB",2003,3,16.5,0.990094,1350345,1336968.48243
"GMB",2003,3,17,0.990094,1350345,1336968.48243
"GMB",2003,3,18,0.990454,1350345,1337454.60663
"GNB",2010,3,0.5,0.953819,1634196,1558727.194524
"GNB",2010,3,1,0.330841,1634196,540659.038836
"GNB",2010,3,1.5,0.546767,1634196,893524.444332
"GNB",2010,3,2,0.689955,1634196,1127521.70118
"GNB",2010,3,2.5,0.774635,1634196,1265905.41846
"GNB",2010,3,3.5,0.864409,1634196,1412613.730164
"GNB",2010,3,4.5,0.977464,1634196,1597367.758944
"GNB",2010,3,5,0.921294,1634196,1505574.969624
"GNB",2010,3,6,0.943294,1634196,1541527.281624
"GNB",2010,3,6.5,0.94676,1634196,1547191.40496
"GNB",2010,3,7,0.953819,1634196,1558727.194524
"GNB",2010,3,8.5,0.963517,1634196,1574575.627332
"GNB",2010,3,9,0.965503,1634196,1577821.140588
"GNB",2010,3,9.5,0.965996,1634196,1578626.799216
"GNB",2010,3,10,0.96832,1634196,1582424.67072
"GNB",2010,3,11,0.970058,1634196,1585264.903368
"GNB",2010,3,12,0.978493,1634196,1599049.346628
"GNB",2010,3,12.5,0.975212,1634196,1593687.549552
"GNB",2010,3,13,0.976306,1634196,1595475.359976
"GNB",2010,3,13.5,0.977464,1634196,1597367.758944
"GNB",2010,3,14,0.977937,1634196,1598140.733652
"GNB",2010,3,14.5,0.978493,1634196,1599049.346628
"GNB",2010,3,15.5,0.979847,1634196,1601262.048012
"GNB",2010,3,16,0.980535,1634196,1602386.37486
"GNB",2010,3,16.5,0.981012,1634196,1603165.886352
"GNB",2010,3,17.5,0.981814,1634196,1604476.511544
"GNB",2010,3,18,0.982328,1634196,1605316.488288
"GRC",2012,3,0.5,0.008016,11109662,89055.050592
"GRC",2012,3,1,0.0131396,11109662,145976.5148152
"GRC",2012,3,1.5,0.0177991,11109662,197741.9849042
"GRC",2012,3,2.5,0.0290632,11109662,322882.3286384
"GRC",2012,3,3,0.0334518,11109662,371638.1912916
"GRC",2012,3,4,0.0456239,11109662,506866.1081218
"GRC",2012,3,4.5,0.0539327,11109662,599174.0677474
"GRC",2012,3,5,0.0602222,11109662,669048.2868964
"GRC",2012,3,6.5,0.0921994,11109662,1024304.1706028
"GRC",2012,3,7,0.108615,11109662,1206675.93813
"GRC",2012,3,7.5,0.122668,11109662,1362800.018216
"GRC",2012,3,8,0.132841,11109662,1475818.609742
"GRC",2012,3,9,0.166817,11109662,1853280.485854
"GRC",2012,3,9.5,0.177773,11109662,1974997.942726
"GRC",2012,3,10,0.193205,11109662,2146442.24671
"GRC",2012,3,10.5,0.211943,11109662,2354615.093266
"GRC",2012,3,11,0.227599,11109662,2528547.961538
"GRC",2012,3,11.5,0.246167,11109662,2734832.165554
"GRC",2012,3,12,0.271527,11109662,3016573.193874
"GRC",2012,3,13,0.309294,11109662,3436151.798628
"GRC",2012,3,13.5,0.323407,11109662,3592942.458434
"GRC",2012,3,14,0.33408,11109662,3711515.88096
"GRC",2012,3,14.5,0.348582,11109662,3872628.199284
"GRC",2012,3,15,0.362873,11109662,4031396.378926
"GRC",2012,3,16,0.394782,11109662,4385894.583684
"GRC",2012,3,16.5,0.413493,11109662,4593767.469366
"GRC",2012,3,17,0.430982,11109662,4788064.348084
"GRC",2012,3,18,0.460748,11109662,5118754.547176
"GTM",2011,3,0.5,0.00917997,15049280,138151.9389216
"GTM",2011,3,1,0.0333947,15049280,502566.190816
"GTM",2011,3,2,0.128264,15049280,1930280.84992
"GTM",2011,3,4,0.385799,15049280,5805997.17472
"GTM",2011,3,4.5,0.438388,15049280,6597423.76064
"GTM",2011,3,5,0.486063,15049280,7314898.18464
"GTM",2011,3,5.5,0.533431,15049280,8027752.47968
"GTM",2011,3,6,0.580342,15049280,8733729.25376
"GTM",2011,3,6.5,0.613448,15049280,9231950.71744
"GTM",2011,3,7,0.643086,15049280,9677981.27808
"GTM",2011,3,7.5,0.669567,15049280,10076501.26176
"GTM",2011,3,8.5,0.71774,15049280,10801470.2272
"GTM",2011,3,9,0.739033,15049280,11121914.54624
"GTM",2011,3,9.5,0.759163,15049280,11424856.55264
"GTM",2011,3,10,0.775083,15049280,11664441.09024
"GTM",2011,3,10.5,0.838057,15049280,12612154.44896
"GTM",2011,3,11,0.800949,15049280,12053705.76672
"GTM",2011,3,11.5,0.815413,15049280,12271378.55264
"GTM",2011,3,12,0.825475,15049280,12422804.408
"GTM",2011,3,12.5,0.838057,15049280,12612154.44896
"GTM",2011,3,13,0.849044,15049280,12777500.88832
"GTM",2011,3,13.5,0.858164,15049280,12914750.32192
"GTM",2011,3,14,0.867709,15049280,13058395.69952
"GTM",2011,3,14.5,0.873804,15049280,13150121.06112
"GTM",2011,3,15,0.867709,15049280,13058395.69952
"GTM",2011,3,15.5,0.889703,15049280,13389389.56384
"GTM",2011,3,16,0.898046,15049280,13514945.70688
"GTM",2011,3,16.5,0.902441,15049280,13581087.29248
"GTM",2011,3,17,0.907952,15049280,13664023.87456
"GTM",2011,3,17.5,0.759163,15049280,11424856.55264
"GTM",2011,3,18,0.915414,15049280,13776321.60192
"GUY",1998,3,0.5,0.138751,737316,102303.332316
"GUY",1998,3,1.5,0.0966977,737316,71296.7613732
"GUY",1998,3,2,0.151225,737316,111500.6121
"GUY",1998,3,2.5,0.209485,737316,154456.64226
"GUY",1998,3,3,0.270382,737316,199356.974712
"GUY",1998,3,3.5,0.332528,737316,245178.214848
"GUY",1998,3,4,0.394383,737316,290784.896028
"GUY",1998,3,4.5,0.454445,737316,335069.56962
"GUY",1998,3,5.5,0.564348,737316,416102.809968
"GUY",1998,3,6.5,0.656056,737316,483720.585696
"GUY",1998,3,7,0.694651,737316,512177.296716
"GUY",1998,3,7.5,0.728671,737316,537260.787036
"GUY",1998,3,8,0.758488,737316,559245.338208
"GUY",1998,3,9,0.807233,737316,595185.806628
"GUY",1998,3,9.5,0.827021,737316,609775.815636
"GUY",1998,3,10,0.844281,737316,622501.889796
"GUY",1998,3,10.5,0.85936,737316,633619.87776
"GUY",1998,3,11,0.872561,737316,643353.186276
"GUY",1998,3,11.5,0.884149,737316,651897.204084
"GUY",1998,3,12.5,0.903357,737316,666059.569812
"GUY",1998,3,13,0.872561,737316,643353.186276
"GUY",1998,3,13.5,0.85936,737316,633619.87776
"GUY",1998,3,14,0.92474,737316,681825.59784
"GUY",1998,3,14.5,0.930388,737316,685989.958608
"GUY",1998,3,15,0.935453,737316,689724.464148
"GUY",1998,3,15.5,0.940008,737316,693082.938528
"GUY",1998,3,16,0.944117,737316,696112.569972
"GUY",1998,3,17,0.951205,737316,701338.66578
"GUY",1998,3,17.5,0.954271,737316,703599.276636
"GUY",1998,3,18,0.957065,737316,705659.33754
"HND",2013,3,0.5,0.0243316,7849059,190980.1639644
"HND",2013,3,1,0.0714604,7849059,560896.8957636
"HND",2013,3,1.5,0.136028,7849059,1067691.797652
"HND",2013,3,2,0.206219,7849059,1618625.097921
"HND",2013,3,2.5,0.273261,7849059,2144841.711399
"HND",2013,3,3,0.334337,7849059,2624230.838883
"HND",2013,3,3.5,0.390761,7849059,3067106.143899
"HND",2013,3,4,0.0243316,7849059,190980.1639644
"HND",2013,3,4.5,0.49373,7849059,3875315.90007
"HND",2013,3,6.5,0.648309,7849059,5088615.591231
"HND",2013,3,7,0.680194,7849059,5338882.837446
"HND",2013,3,7.5,0.707217,7849059,5550987.958803
"HND",2013,3,8,0.922462,7849059,7240458.663258
"HND",2013,3,8.5,0.748091,7849059,5871810.396369
"HND",2013,3,9,0.766509,7849059,6016374.365031
"HND",2013,3,9.5,0.783466,7849059,6149470.858494
"HND",2013,3,10,0.801107,7849059,6287936.108313
"HND",2013,3,10.5,0.814528,7849059,6393278.329152
"HND",2013,3,11,0.826006,7849059,6483369.828354
"HND",2013,3,11.5,0.8375,7849059,6573586.9125
"HND",2013,3,12,0.748091,7849059,5871810.396369
"HND",2013,3,12.5,0.857223,7849059,6728393.903157
"HND",2013,3,13,0.864839,7849059,6788172.336501
"HND",2013,3,13.5,0.875822,7849059,6874378.551498
"HND",2013,3,14,0.883568,7849059,6935177.362512
"HND",2013,3,15,0.273261,7849059,2144841.711399
"HND",2013,3,15.5,0.901463,7849059,7075636.273317
"HND",2013,3,16,0.906651,7849059,7116357.191409
"HND",2013,3,16.5,0.913333,7849059,7168804.603647
"HND",2013,3,17,0.8375,7849059,6573586.9125
"HND",2013,3,17.5,0.922462,7849059,7240458.663258
"HND",2013,3,18,0.926132,7849059,7269264.709788
"HRV",2011,3,0.5,0.0030179,4302073,12983.2261067
"HRV",2011,3,1,0.00446429,4302073,19205.70147317
"HRV",2011,3,1.5,0.00538689,4302073,23174.79402297
"HRV",2011,3,2,0.00912039,4302073,39236.58356847
"HRV",2011,3,2.5,0.0138161,4302073,59437.8707753
"HRV",2011,3,3,0.0167347,4302073,71993.9010331
"HRV",2011,3,3.5,0.0235965,4302073,101513.8655445
"HRV",2011,3,4,0.0343312,4302073,147695.3285776
"HRV",2011,3,4.5,0.0427654,4302073,183979.8726742
"HRV",2011,3,5,0.26334,4302073,1132907.90382
"HRV",2011,3,5.5,0.0679958,4302073,292522.8952934
"HRV",2011,3,6,0.0755954,4302073,325216.9292642
"HRV",2011,3,6.5,0.0920803,4302073,396136.1724619
"HRV",2011,3,7,0.106345,4302073,457503.953185
"HRV",2011,3,8,0.142245,4302073,611948.373885
"HRV",2011,3,9,0.17898,4302073,769985.02554
"HRV",2011,3,9.5,0.200813,4302073,863912.185349
"HRV",2011,3,10,0.219576,4302073,944631.981048
"HRV",2011,3,10.5,0.242954,4302073,1045205.843642
"HRV",2011,3,11,0.26334,4302073,1132907.90382
"HRV",2011,3,11.5,0.287952,4302073,1238790.524496
"HRV",2011,3,12,0.317034,4302073,1363903.411482
"HRV",2011,3,12.5,0.340942,4302073,1466757.372766
"HRV",2011,3,13,0.362962,4302073,1561489.020226
"HRV",2011,3,13.5,0.385172,4302073,1657038.061556
"HRV",2011,3,14,0.417921,4302073,1797926.650233
"HRV",2011,3,14.5,0.435644,4302073,1874172.290012
"HRV",2011,3,15,0.454758,4302073,1956402.113334
"HRV",2011,3,15.5,0.484296,4302073,2083476.745608
"HRV",2011,3,16,0.508413,4302073,2187229.840149
"HRV",2011,3,16.5,0.527972,4302073,2271374.085956
"HRV",2011,3,17,0.549614,4302073,2364479.549822
"HRV",2011,3,17.5,0.569536,4302073,2450185.448128
"HTI",2012,3,0.5,0.152312,10288828,1567111.970336
"HTI",2012,3,1,0.942206,10288828,9694195.474568
"HTI",2012,3,1.5,0.455409,10288828,4685624.870652
"HTI",2012,3,2,0.560108,10288828,5762854.873424
"HTI",2012,3,2.5,0.634484,10288828,6528096.744752
"HTI",2012,3,3.5,0.741888,10288828,7633158.027264
"HTI",2012,3,4,0.967837,10288828,9957908.425036
"HTI",2012,3,4.5,0.804272,10288828,8275016.273216
"HTI",2012,3,5,0.835533,10288828,8596655.325324
"HTI",2012,3,5.5,0.852765,10288828,8773952.40942
"HTI",2012,3,6.5,0.885291,10288828,9108606.828948
"HTI",2012,3,7,0.894231,10288828,9200588.951268
"HTI",2012,3,7.5,0.905145,10288828,9312881.22006
"HTI",2012,3,8,0.894231,10288828,9200588.951268
"HTI",2012,3,8.5,0.91842,10288828,9449465.41176
"HTI",2012,3,9,0.925696,10288828,9524326.924288
"HTI",2012,3,9.5,0.932037,10288828,9589568.382636
"HTI",2012,3,10,0.934538,10288828,9615300.741464
"HTI",2012,3,10.5,0.942206,10288828,9694195.474568
"HTI",2012,3,11,0.9469,10288828,9742491.2332
"HTI",2012,3,11.5,0.949743,10288828,9771742.371204
"HTI",2012,3,12.5,0.894231,10288828,9200588.951268
"HTI",2012,3,13,0.95622,10288828,9838383.11016
"HTI",2012,3,13.5,0.957365,10288828,9850163.81822
"HTI",2012,3,14,0.959014,10288828,9867130.095592
"HTI",2012,3,15,0.962915,10288828,9907266.81362
"HTI",2012,3,15.5,0.964525,10288828,9923831.8267
"HTI",2012,3,16,0.96679,10288828,9947136.02212
"HTI",2012,3,16.5,0.967837,10288828,9957908.425036
"HTI",2012,3,17,0.968493,10288828,9964657.896204
"HTI",2012,3,17.5,0.970001,10288828,9980173.448828
"HTI",2012,3,18,0.972966,10288828,10010679.823848
"HUN",2012,3,0.5,0.00125473,9958334,12495.02041982
"HUN",2012,3,1.5,0.00257947,9958334,25687.22380298
"HUN",2012,3,2,0.00279999,9958334,27883.23561666
"HUN",2012,3,2.5,0.52894,9958334,5267361.18596
"HUN",2012,3,3,0.00464719,9958334,46278.27018146
"HUN",2012,3,3.5,0.0089513,9958334,89140.0351342
"HUN",2012,3,4,0.0139628,9958334,139046.2259752
"HUN",2012,3,5,0.0301923,9958334,300665.0076282
"HUN",2012,3,5.5,0.0414357,9958334,412630.5401238
"HUN",2012,3,6,0.0559702,9958334,557369.9456468
"HUN",2012,3,6.5,0.0694732,9958334,691837.3296488
"HUN",2012,3,7,0.0807931,9958334,804564.6746954
"HUN",2012,3,7.5,0.0971128,9958334,967081.6980752
"HUN",2012,3,8,0.11295,9958334,1124793.8253
"HUN",2012,3,8.5,0.131822,9958334,1312727.504548
"HUN",2012,3,9,0.151276,9958334,1506456.934184
"HUN",2012,3,9.5,0.167865,9958334,1671655.73691
"HUN",2012,3,10,0.190232,9958334,1894393.793488
"HUN",2012,3,10.5,0.207402,9958334,2065378.388268
"HUN",2012,3,11,0.229961,9958334,2290028.444974
"HUN",2012,3,12,0.276005,9958334,2748549.97567
"HUN",2012,3,12.5,0.297486,9958334,2962464.948324
"HUN",2012,3,13,0.323256,9958334,3219091.215504
"HUN",2012,3,13.5,0.34956,9958334,3481035.23304
"HUN",2012,3,14,0.375685,9958334,3741196.70879
"HUN",2012,3,14.5,0.401604,9958334,3999306.767736
"HUN",2012,3,15,0.427978,9958334,4261947.868652
"HUN",2012,3,15.5,0.453142,9958334,4512539.385428
"HUN",2012,3,16,0.476386,9958334,4744010.900924
"HUN",2012,3,16.5,0.503805,9958334,5017058.46087
"HUN",2012,3,17,0.52894,9958334,5267361.18596
"HUN",2012,3,17.5,0.552764,9958334,5504608.535176
"HUN",2012,3,18,0.578141,9958334,5757321.177094
"IDN",2010,5,0.5,0,241613126,0
"IDN",2010,5,1,NA,241613126,NA
"IDN",2010,5,1.5,0.0664726,241613126,16060652.6793476
"IDN",2010,5,2,0.989129,241613126,238986549.707254
"IDN",2010,5,2.5,0.321065,241613126,77573518.29919
"IDN",2010,5,3,0.436289,241613126,105413149.129414
"IDN",2010,5,3.5,0.536362,241613126,129592099.487612
"IDN",2010,5,4,0.619903,241613126,149776701.646778
"IDN",2010,5,4.5,0.687877,241613126,166200112.273502
"IDN",2010,5,5,0.742419,241613126,179378175.391794
"IDN",2010,5,5.5,0.785956,241613126,189897286.058456
"IDN",2010,5,6,0.820733,241613126,198299865.741358
"IDN",2010,5,6.5,0.848639,241613126,205042321.635514
"IDN",2010,5,7,0.871183,241613126,210489247.948058
"IDN",2010,5,8,0.904613,241613126,218566374.750238
"IDN",2010,5,8.5,0.917095,241613126,221582189.78897
"IDN",2010,5,9,0.927519,241613126,224100765.014394
"IDN",2010,5,9.5,0.936292,241613126,226220436.968792
"IDN",2010,5,10,0.943733,241613126,228018280.239358
"IDN",2010,5,10.5,0.950089,241613126,229553973.268214
"IDN",2010,5,11,0.955554,241613126,230874389.001804
